word,valence_mean,arousal_mean,concreteness_mean
Sch¸ssel,5.129032,1.800000,1.290323
Schutz,6.129032,4.354839,6.433333
Schwamm,5.033333,2.366667,1.870968
Schwanz,4.838710,7.322581,1.838710
Schwarm,6.166667,4.933333,4.400000
Schweiss,4.064516,5.161290,2.870968
Schwinge,4.903226,2.419355,4.133333
Schwuler,4.838710,6.133333,4.580645
Schwung,5.774194,4.400000,6.258065
Schwur,5.741936,4.677419,6.533333
Seele,6.433333,5.900000,7.800000
Segen,5.666667,3.548387,6.866667
Segnung,5.566667,4.000000,7.400000
Seide,5.677419,3.451613,2.300000
Seil,5.032258,2.548387,1.516129
Sekt,5.966667,4.833333,2.000000
Selters,5.290323,2.300000,2.066667
Sender,5.354839,2.483871,4.096774
Sendung,5.387097,2.903226,4.870968
Sequenz,5.000000,1.935484,5.133333
Seuche,2.870968,7.387097,5.548387
Sex,7.322581,8.322581,4.290323
Sieb,5.290323,1.900000,1.666667
Sieg,6.700000,6.266667,5.967742
Siegel,5.096774,2.387097,2.866667
Sieger,6.870968,6.096774,4.666667
Silbe,4.966667,2.354839,4.500000
Sitz,5.225807,2.193548,2.600000
Ski,5.900000,3.677419,2.129032
Sklave,3.258065,6.096774,3.548387
Slalom,5.466667,2.600000,3.193548
Sockel,4.935484,2.000000,2.483871
Sohle,5.000000,1.741936,1.800000
Soja,5.290323,2.548387,2.451613
Sommer,7.100000,5.709677,4.838710
Sonne,6.935484,5.419355,2.354839
Sorte,5.193548,1.838710,6.310345
Spalte,5.387097,4.666667,2.580645
Spange,4.483871,3.290323,1.741936
Spanner,3.233333,6.533333,5.066667
Spass,7.709677,6.709677,7.096774
Speichel,4.774194,5.000000,2.193548
Speicher,5.193548,2.903226,4.290323
Spektrum,5.354839,2.612903,5.666667
Spende,6.300000,3.935484,4.935484
Sperma,5.096774,6.833333,1.645161
Spiegel,5.322581,2.935484,1.483871
Spinner,3.774194,5.193548,4.870968
Spion,4.000000,5.838710,4.129032
Spitzel,3.354839,5.258065,4.258065
Spott,3.709677,5.064516,6.516129
Sprache,5.451613,3.161290,6.233333
Spritze,3.548387,5.266667,1.258065
Spucke,4.290323,4.451613,2.096774
Stachel,4.419355,4.225807,2.000000
Stahl,5.133333,2.322581,2.066667
Stamm,5.129032,2.064516,2.032258
Stapel,4.870968,1.709677,3.516129
St‰rke,6.566667,4.903226,6.931035
Stasi,3.580645,5.866667,4.290323
Statut,4.935484,2.166667,5.100000
Stecher,3.677419,5.266667,4.903226
Stecker,4.774194,2.516129,1.774194
Stein,4.870968,2.322581,1.193548
Steuer,4.096774,2.774194,5.451613
Stiefel,5.096774,3.000000,1.566667
Stiel,4.935484,2.580645,1.774194
Stift,5.548387,2.300000,1.645161
Stinker,3.133333,5.366667,5.774194
Stirn,5.322581,3.258065,2.100000
Stoff,5.064516,2.548387,2.838710
Stolz,6.064516,4.838710,7.633333
Stˆrer,3.161290,6.133333,4.548387
Strahlen,5.300000,3.387097,6.774194
Strand,6.866667,4.935484,2.225807
Strasse,5.300000,2.193548,1.903226
Streifen,5.419355,1.866667,3.266667
Streit,3.129032,6.133333,5.933333
Stress,3.387097,5.833333,7.354839
Stricher,3.161290,6.709677,5.225807
Strick,4.129032,3.806452,1.806452
Strumpf,5.000000,2.833333,1.870968
Student,5.838710,4.466667,3.645161
Stufe,4.967742,1.800000,2.322581
Stuhl,4.903226,1.870968,1.290323
Stummel,4.354839,2.903226,3.064516
St¸mper,3.580645,4.645161,6.200000
Stunde,5.064516,2.225807,5.129032
Stunk,3.354839,6.258065,6.200000
Stute,5.322581,4.580645,1.774194
Sucht,3.032258,6.645161,6.766667
Suff,3.709677,7.033333,5.500000
Summe,5.161290,2.600000,5.600000
S¸nde,4.100000,6.033333,7.466667
Suppe,5.387097,2.967742,2.129032
Tafel,5.161290,2.066667,1.451613
Talent,6.633333,4.466667,7.000000
Tango,6.096774,4.709677,3.433333
Tanz,5.741936,4.322581,3.806452
T‰nzer,5.903226,5.806452,3.193548
Tasche,5.032258,2.033333,1.633333
Tasse,5.290323,1.677419,1.322581
Taste,5.000000,2.032258,1.548387
T‰ter,3.419355,6.333333,4.290323
Taxi,5.161290,2.233333,1.633333
Technik,5.433333,2.419355,5.200000
Teig,5.612903,2.333333,2.032258
Tennis,5.774194,3.600000,2.200000
Teppich,5.129032,2.193548,1.806452
Terror,2.633333,7.466667,7.066667
Teufel,3.709677,6.266667,5.793103
Tinte,5.354839,2.580645,1.866667
Tisch,5.032258,1.733333,1.451613
Toaster,5.322581,1.870968,1.290323
Tod,2.500000,7.193548,5.533333
Torte,6.032258,2.838710,1.354839
Tˆtung,2.666667,7.645161,5.000000
Tragik,4.129032,4.516129,8.000000
Traktor,5.161290,2.266667,1.548387
Transfer,5.322581,2.322581,6.100000
Trauer,3.161290,6.733333,6.724138
Traum,6.733333,5.290323,6.333333
Trauma,3.225807,7.400000,6.200000
Tr‰umer,6.700000,5.258065,5.266667
Trauung,6.233333,5.451613,4.866667
Treffer,6.066667,4.677419,5.290323
Trennung,3.580645,6.466667,6.833333
Treppe,4.806452,2.193548,1.833333
Treue,6.400000,5.967742,7.600000
Tripper,2.709677,6.612903,4.566667
Triumph,6.666667,6.870968,6.800000
Troph‰e,6.600000,4.548387,3.612903
Trˆster,5.967742,4.032258,5.354839
Trottel,3.516129,5.225807,4.967742
Tr¸bsal,3.645161,4.966667,7.100000
Truhe,5.290323,3.333333,1.806452
Trumpf,5.900000,4.451613,5.866667
Tube,5.032258,1.966667,1.580645
Tuch,5.258065,2.000000,2.033333
T¸cke,3.580645,4.806452,7.433333
Tugend,6.233333,4.766667,7.133333
Tumor,2.774194,7.387097,3.129032
Tunte,3.903226,5.451613,4.225807
T¸r,5.225807,2.258065,1.290323
Turm,5.516129,2.903226,1.677419
Umlaut,4.933333,2.066667,4.633333
Umschlag,4.935484,1.933333,1.774194
Unheil,3.322581,5.700000,8.000000
Urin,3.806452,6.133333,2.161290
Urlaub,7.066667,5.419355,5.966667
Urne,3.645161,4.566667,1.903226
Urteil,3.833333,3.838710,5.833333
Verb,5.064516,1.612903,5.935484
Verbot,3.483871,5.933333,7.064516
Verkauf,5.258065,2.451613,5.133333
Verlust,3.064516,5.966667,7.900000
Verrat,2.903226,5.548387,6.766667
Verriss,4.516129,4.387097,6.677419
Viper,4.645161,5.193548,2.366667
Vorbild,6.333333,4.806452,6.466667
Vorgang,5.100000,2.000000,6.266667
Vorhang,5.548387,2.580645,2.193548
Vorspiel,7.333333,6.645161,5.903226
Vorteil,5.933333,3.483871,6.800000
Vortrag,5.419355,2.600000,4.741936
Vulva,5.774194,6.225807,2.612903
Wachs,5.290323,2.516129,1.666667
Wachstum,5.516129,4.451613,6.806452
Wade,5.193548,2.935484,1.838710
Waffe,3.612903,5.935484,1.600000
Waggon,5.300000,2.806452,1.387097
Wahrheit,7.354839,6.166667,8.333333
Wampe,3.741936,4.387097,2.551724
Wanst,3.645161,4.258065,4.483871
Wanze,4.032258,4.354839,2.064516
W‰rme,6.733333,5.033333,6.000000
Warze,3.354839,5.100000,1.733333
Weisheit,7.129032,4.967742,8.133333
Weste,5.225807,1.967742,1.833333
Wichser,3.225807,6.833333,5.354839
Wille,6.200000,5.387097,7.966667
Winkel,4.935484,1.633333,2.451613
Wissen,6.129032,4.903226,7.500000
Witz,6.833333,5.096774,5.774194
Wohl,6.206897,4.548387,7.166667
Wollust,6.967742,7.033333,7.333333
Wonne,6.290323,5.580645,7.166667
Wort,5.322581,2.354839,4.870968
Wunde,3.709677,5.870968,2.806452
Wunder,6.645161,6.741936,7.466667
Wunsch,6.400000,5.354839,7.600000
W¸rde,6.366667,5.064516,7.633333
W¸rger,3.166667,5.870968,4.451613
W¸rze,5.900000,3.838710,4.225807
Wut,3.419355,8.258065,7.266667
Yacht,6.258065,3.774194,1.800000
Zank,2.967742,5.709677,6.700000
Zauber,5.933333,4.451613,6.733333
Zecke,4.290323,6.548387,1.774194
Zeichen,5.451613,2.806452,4.033333
Zeile,5.258065,1.666667,3.677419
Zeitung,5.870968,2.566667,1.258065
Zelle,4.387097,3.290323,2.133333
Zelt,6.225807,3.548387,1.483871
Zettel,5.129032,1.900000,1.387097
Zicke,3.387097,6.193548,4.451613
Zimmer,5.354839,2.258065,2.354839
Zimt,5.766667,3.193548,2.233333
Zombie,3.677419,5.666667,4.766667
Zorn,3.354839,6.129032,7.033333
Zufahrt,5.096774,1.500000,4.516129
Zufuhr,5.129032,1.935484,5.387097
Zug,5.483871,2.033333,1.774194
Zugang,5.225807,1.838710,6.290323
Zugriff,4.870968,2.225807,6.612903
Zustand,5.129032,2.700000,7.000000
Zutritt,5.387097,2.774194,5.903226
